Job,Company,Job_Type,Minimum_Experience,Posted_Date,Month,Year,Location,Degree,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag10,Tag11,Tag12,Tag13,Tag14,Tag15,Tag16,Tag17,Tag18,Language1,Language2,Language3,Language4,Language5,Language6,Language7,Language8,Language9,numTags,NumLag
Sound Production Manager,MediaMonks,Full time Position,1 - 3 Years,16/01/2016,Jan,2016, Noord Holland, Bachelor,Business Admin and Others,IT and Computer Science,Creative and Design,Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,4,1
Junior Corporate Recruiter,Advidi,Full time Position,1 - 3 Years,14/01/2016,Jan,2016, Noord Holland, Bachelor,Human Resources,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Senior Online Marketeer/Growth Hacker,Helloprint,Full time Position,3 - 5 Years,14/01/2016,Jan,2016, Zuid Holland, Bachelor,Marketing and Sales,Business Admin and Others,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Italian,Spanish,NA,NA,NA,NA,NA,3,4
Super FAQer (Intern),Helloprint,Internship / Part Time,Entry,14/01/2016,Jan,2016, Zuid Holland, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Logistic Specialist (intern),Helloprint,Internship / Part Time,Entry,14/01/2016,Jan,2016, Zuid Holland, Bachelor,Supply Chain and Procurement,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Customer Happiness Manager,Helloprint,Full time Position,Entry,14/01/2016,Jan,2016, Zuid Holland, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Spanish,NA,NA,NA,NA,NA,NA,1,3
GALILEO Service and Planning Operations Engineer,Telespazio VEGA Deutschland,Full time Position,3 - 5 Years,13/01/2016,Jan,2016, Zuid Holland, Bachelor,Finance and Economics,Electrical,IT and Computer Science,Mechanical and Aerospace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,4,1
Commercial Controller,Damco,Full time Position,1 - 3 Years,9/01/2016,Jan,2016, Zuid Holland, Bachelor,Finance and Economics,Supply Chain and Procurement,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
The Best Lead iOS Developer Out There Amsterdam,Working Class Heroes,Full time Position,1 - 3 Years,7/01/2016,Jan,2016, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
iOS Developer (full-time) Amsterdam,Working Class Heroes,Full time Position,1 - 3 Years,7/01/2016,Jan,2016, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
PHP Developer,Helloprint,Full time Position,1 - 3 Years,6/01/2016,Jan,2016, Zuid Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Junior support engineer,Textkernel ,Full time Position,1 - 3 Years,5/01/2016,Jan,2016, Noord Holland, Bachelor,Finance and Economics,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,German,NA,NA,NA,NA,NA,NA,2,3
Process Engineer,Applied Micro Electronics,Full time Position,1 - 3 Years,4/01/2016,Jan,2016, Noord Brabant, Bachelor,Electrical,Other Science and Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Go-to-Market Project Management Intern FRANCE,Deskbookers,Internship / Part Time,Entry,3/01/2016,Jan,2016, Noord Holland, Bachelor,Marketing and Sales,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,2,2
Infrastructure Engagement Manager,Cognizant,Full time Position,1 - 3 Years,3/01/2016,Jan,2016, Noord Holland, Bachelor,Human Resources,Marketing and Sales,Business Admin and Others,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,4,1
Experienced Android Developer | 75 million customers,CodeGuild,Full time Position,1 - 3 Years,3/01/2016,Jan,2016, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Staff Accountant,Forever 21,Full time Position,1 - 3 Years,2/01/2016,Jan,2016, Noord Brabant, Bachelor,Finance and Economics,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Stage-/Afstudeeropdracht - HBO - Informatica. Android rules!,Thales,Internship / Part Time,Entry,2/01/2016,Jan,2016, Overijssel, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Experienced Java-Android Developer,CodeGuild,Full time Position,3 - 5 Years,1/01/2016,Jan,2016, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Trading Support Analyst,Optiver,Full time Position,Entry,28/12/2015,Dec,2015, Noord Holland, Bachelor,Finance and Economics,IT and Computer Science,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Android Hominoid Amsterdam,Working Class Heroes,Full time Position,1 - 3 Years,27/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Global Marketing Manager,MediaMonks,Full time Position,1 - 3 Years,25/12/2015,Dec,2015, Noord Holland, Bachelor,Marketing and Sales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
FRONTEND WEB DEVELOPER (FINNISH SPEAKING),Catena Media,Full time Position,1 - 3 Years,25/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
FRONTEND WEB DEVELOPER (NORWEGIAN SPEAKING),Catena Media,Full time Position,1 - 3 Years,25/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
International Retail Specialist (m/f),Kramp,Full time Position,1 - 3 Years,24/12/2015,Dec,2015, Gelderland, Bachelor,Marketing and Sales,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Member Support Coordinator ?C Spanish & French,UTZ Certified,Full time Position,1 - 3 Years,24/12/2015,Dec,2015, Noord Holland, Bachelor,Business Admin and Others,Biotech and Agricultural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Spanish,NA,NA,NA,NA,NA,NA,2,3
.NET Developer,MediaMonks,Full time Position,1 - 3 Years,24/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Radio Navigation System Engineer,European Space Agency,Full time Position,1 - 3 Years,22/12/2015,Dec,2015, Zuid Holland, Master,Electrical,Physics and Mathematics,Other Science and Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,3,2
Vacancy International Business Development Agent - Danish,ISM eCompany,Full time Position,Entry,21/12/2015,Dec,2015, Noord Holland, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Danish,English,NA,NA,NA,NA,NA,NA,NA,1,2
GAME PROGRAMMER,Vanguard Games,Full time Position,1 - 3 Years,21/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Internship: Graphic and Media Design,Virtuagym,Internship / Part Time,Entry,20/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Project Engineer Electronics,Inalfa Roof Systems,Full time Position,3 - 5 Years,20/12/2015,Dec,2015, Limburg, Bachelor,Electrical,Mechanical and Aerospace,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,German,NA,NA,NA,NA,NA,NA,NA,3,2
EGNOS V2 Performance System Engineer,European Space Agency,Full time Position,1 - 3 Years,19/12/2015,Dec,2015, Zuid Holland, Master,Electrical,IT and Computer Science,Mechanical and Aerospace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,3,2
Evaluation of the reliability model FIDES,Thales,Full time Position,1 - 3 Years,18/12/2015,Dec,2015, Overijssel, Bachelor,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Senior Client Network Programmer,Vanguard Games,Full time Position,3 - 5 Years,18/12/2015,Dec,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Area Sales Manager,Lloyd's Register Group,Full time Position,1 - 3 Years,18/12/2015,Dec,2015, Zuid Holland, Bachelor,Marketing and Sales,Chemical and Material,Mechanical and Aerospace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Procurement Analyst (1 fte),Vroon,Full time Position,3 - 5 Years,16/12/2015,Dec,2015, Zeeland, Bachelor,Finance and Economics,Marketing and Sales,Supply Chain and Procurement,Business Admin and Others,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,5,1
Medior Developer,Helloprint,Full time Position,1 - 3 Years,14/12/2015,Dec,2015, Zuid Holland, Bachelor,IT and Computer Science,Mechanical and Aerospace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
UI/ UX Designer,Helloprint,Full time Position,1 - 3 Years,14/12/2015,Dec,2015, Zuid Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Designer Model Driven Engineering,Altran,Full time Position,3 - 5 Years,14/12/2015,Dec,2015, Noord Brabant, Bachelor,IT and Computer Science,Mechanical and Aerospace,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Towage Operator,Maersk Line,Full time Position,3 - 5 Years,11/12/2015,Dec,2015, Noord Holland, Bachelor,Supply Chain and Procurement,Other Science and Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,German,NA,NA,NA,NA,NA,NA,NA,2,2
Galileo Space Operations System Engineer,European Space Agency,Full time Position,Entry,11/12/2015,Dec,2015, Zuid Holland, Master,Mechanical and Aerospace,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,2,2
Head of Procurement,Damco,Full time Position,3 - 5 Years,9/12/2015,Dec,2015, Zuid Holland, Bachelor,Supply Chain and Procurement,Biotech and Agricultural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chinese,English,NA,NA,NA,NA,NA,NA,NA,2,2
Project Manager,Blippar,Full time Position,1 - 3 Years,9/12/2015,Dec,2015, Noord Holland, Bachelor,Marketing and Sales,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,Others,NA,NA,NA,NA,NA,NA,NA,2,2
Customer Care Representative,Qardio,Full time Position,1 - 3 Years,8/12/2015,Dec,2015, Noord Holland, Bachelor,Business Admin and Others,Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Software Engineer,Travix,Full time Position,1 - 3 Years,5/12/2015,Dec,2015, Noord Holland, Bachelor,Business Admin and Others,IT and Computer Science,Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
JavaScript Developer | MEAN Stack,CodeGuild,Full time Position,1 - 3 Years,4/12/2015,Dec,2015, Utrecht, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Payload System Engineer,European Space Agency,Full time Position,1 - 3 Years,4/12/2015,Dec,2015, Zuid Holland, Bachelor,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,1,2
Technical support agent - English is enough,HoiTalent Search,Full time Position,1 - 3 Years,2/12/2015,Dec,2015, Noord Holland, Bachelor,Civil/Petro/Offshore,Electrical,IT and Computer Science,Mechanical and Aerospace,Other Science and Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,5,1
Customer Service Executive - Russian,Booking.com,Full time Position,Entry,30/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,Russian,NA,NA,NA,NA,NA,NA,NA,2,2
Marketing Coordinator,Navitas,Full time Position,1 - 3 Years,1/12/2015,Dec,2015, Noord Holland, Bachelor,Marketing and Sales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Assistant Accountant,DHL,Full time Position,3 - 5 Years,1/12/2015,Dec,2015, Limburg, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,Others,NA,NA,NA,NA,NA,NA,NA,1,2
Product Manager ,Alfa Laval,Full time Position,3 - 5 Years,29/11/2015,Nov,2015, Gelderland, Master,Marketing and Sales,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Project Manager,Inalfa Roof Systems,Full time Position,3 - 5 Years,27/11/2015,Nov,2015, Limburg, Bachelor,Business Admin and Others,Electrical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,German,NA,NA,NA,NA,NA,NA,2,3
Stage: Analytical Chemistry Internship @ Skytree,Skytree,Internship / Part Time,Entry,27/11/2015,Nov,2015, Noord Holland, Bachelor,Chemical and Material,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Software Engineer Server Side (C++) (R&D),Quintiq,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Noord Brabant, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Javascript Architect / Senior Developer,Quintiq,Full time Position,3 - 5 Years,27/11/2015,Nov,2015, Noord Brabant, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Professional Puzzle Solver,Quintiq,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Noord Brabant, Bachelor,Finance and Economics,IT and Computer Science,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Communication Officer,Lowland,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Noord Holland, Bachelor,Civil/Petro/Offshore,IT and Computer Science,Other Science and Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Digital Performance Marketing Manager,Nike,Full time Position,3 - 5 Years,27/11/2015,Nov,2015, Utrecht, Bachelor,Marketing and Sales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Project Manager Kids Football,Nike,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Utrecht, MBA,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Java Software Engineer, NoSQL, TDD, Java8",CodeGuild,Full time Position,3 - 5 Years,27/11/2015,Nov,2015, Utrecht, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Financial Analyst (Fluent in French & English),DHL,Full time Position,Entry,27/11/2015,Nov,2015, Limburg, Bachelor,Finance and Economics,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,2,2
Logistics Engineer,DHL,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Limburg, Bachelor,Supply Chain and Procurement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,German,NA,NA,NA,NA,NA,NA,NA,1,2
European Key Account (Junior) Expert,DHL,Full time Position,1 - 3 Years,27/11/2015,Nov,2015, Limburg, Bachelor,Finance and Economics,Marketing and Sales,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Customer Support Agent (German),Catawiki,Full time Position,1 - 3 Years,26/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,German,NA,NA,NA,NA,NA,NA,NA,2,2
Customer Support Agent (French),Catawiki,Full time Position,1 - 3 Years,26/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,Media,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,2,2
Embedded Software Engineer,Alten,Full time Position,1 - 3 Years,24/11/2015,Nov,2015, Noord Brabant, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
PROJECT MANAGER TRAINING FOOTBALL,Nike,Full time Position,1 - 3 Years,22/11/2015,Nov,2015, Utrecht, MBA,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Senior UI/UX Designer ,MobGen,Full time Position,3 - 5 Years,22/11/2015,Nov,2015, Noord Holland, Bachelor,IT and Computer Science,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Java developer ,Eastman Chemical Company,Full time Position,1 - 3 Years,21/11/2015,Nov,2015, Utrecht, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Antenna Measurement Engineer ,European Space Agency,Full time Position,1 - 3 Years,21/11/2015,Nov,2015, Zuid Holland, Master,Chemical and Material,Electrical,Mechanical and Aerospace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,3,2
Opto-electronics Engineer ,European Space Agency,Full time Position,1 - 3 Years,21/11/2015,Nov,2015, Zuid Holland, Master,Electrical,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,NA,NA,NA,NA,NA,NA,NA,2,2
Assistant Accountant UK-IE-Nordics (Fluent in English) ,DHL,Full time Position,3 - 5 Years,20/11/2015,Nov,2015, Limburg, Bachelor,Finance and Economics,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
EGNOS V3 Principal System Engineer ,European Space Agency,Full time Position,1 - 3 Years,20/11/2015,Nov,2015, Noord Holland, Master,Electrical,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Others,NA,NA,NA,NA,NA,NA,2,3
Microelectronics Engineer ,European Space Agency,Full time Position,1 - 3 Years,20/11/2015,Nov,2015, Zuid Holland, Master,Electrical,IT and Computer Science,Physics and Mathematics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Others,NA,NA,NA,NA,NA,NA,3,3
"Head of the ESTEC Health, Safety and Security Section ",European Space Agency,Full time Position,1 - 3 Years,20/11/2015,Nov,2015, Zuid Holland, Master,Business Admin and Others,Medical and Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,French,Others,NA,NA,NA,NA,NA,NA,2,3
Associate Product Advocate ,Atlassian,Full time Position,1 - 3 Years,19/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Business Operations Internship ,Rockstart,Internship / Part Time,Entry,17/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Graphic Design Internship ,Rockstart,Internship / Part Time,Entry,17/11/2015,Nov,2015, Noord Holland, Bachelor,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Junior Data Analyst ,globalcollect,Full time Position,1 - 3 Years,13/11/2015,Nov,2015, Noord Holland, Bachelor,Finance and Economics,Business Admin and Others,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Graphic Design Intern ,Rockstart,Internship / Part Time,Entry,13/11/2015,Nov,2015, Noord Holland, Bachelor,Marketing and Sales,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
GLOBAL BUSINESS PROCESS MANAGER ,APM Terminals,Full time Position,1 - 3 Years,13/11/2015,Nov,2015, Zuid Holland, Bachelor,Supply Chain and Procurement,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Equipment Flaw Operator ,Maersk Line,Full time Position,1 - 3 Years,13/11/2015,Nov,2015, Zuid Holland, Bachelor,Supply Chain and Procurement,Business Admin and Others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Front-end developer intern ,Lokalinc,Internship / Part Time,Entry,11/11/2015,Nov,2015, Noord Holland, Bachelor,Business Admin and Others,IT and Computer Science,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,3,1
Design Intern ,3D Hubs,Internship / Part Time,Entry,11/11/2015,Nov,2015, Noord Holland, Bachelor,Marketing and Sales,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
Experienced Front-end Developer , Usabilla,Full time Position,1 - 3 Years,11/11/2015,Nov,2015, Noord Holland, Bachelor,IT and Computer Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Full Stack Web Developer, Usabilla,Full time Position,1 - 3 Years,11/11/2015,Nov,2015, Noord Holland, Bachelor,IT and Computer Science,Creative and Design,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,NA,NA,NA,NA,NA,NA,NA,NA,2,1
